Ano;Código da IES;Nome da IES;Sigla da IES;Organização Acadêmica;Categoria Administrativa;Código do Curso;Código da Área;Área de Enquadramento;Modalidade de Ensino;Código do Município;Município do Curso;Sigla da UF;Concluintes Inscritos;Concluintes Participantes;Nota Bruta - FG;Nota Padronizada - FG;Nota Bruta - CE;Nota Padronizada - CE;Conceito Enade (Contínuo);Conceito Enade (Faixa);;;
2016;1292;Centro Universitário de Adamantina;FAI;Centro Universitário;Pessoa Jurídica de Direito Público - Municipal;1212462;3501;EDUCAÇÃO FÍSICA (BACHARELADO);Educação Presencial;3500105;ADAMANTINA;SP;17;11;34,4455;1,1278;34,7182;1,0971;1,1048;2;;;
2016;568;UNIVERSIDADE ESTADUAL DO MARANHÃO;UEMA;Universidade;Pessoa Jurídica de Direito Público - Estadual;1213054;23;ENFERMAGEM;Educação Presencial;2101202;BACABAL;MA;5;4;53,8000;3,7757;35,5250;1,3921;1,9880;3;;;
2016;446;UNIVERSIDADE DE CRUZ ALTA;UNICRUZ;Universidade;Privada sem fins lucrativos;1213944;3501;EDUCAÇÃO FÍSICA (BACHARELADO);Educação Presencial;4306106;CRUZ ALTA;RS;7;6;48,3833;3,4175;48,6667;3,2223;3,2711;4;;;
2016;1870;FACULDADES INTEGRADAS REGIONAIS DE AVARÉ;FIRA;Faculdade ;Pessoa Jurídica de Direito Público - Municipal;1214165;3501;EDUCAÇÃO FÍSICA (BACHARELADO);Educação Presencial;3504503;AVARÉ;SP;50;40;35,6650;1,3282;36,8075;1,4154;1,3936;2;;;
2016;568;UNIVERSIDADE ESTADUAL DO MARANHÃO;UEMA;Universidade;Pessoa Jurídica de Direito Público - Estadual;1214613;90;TECNOLOGIA EM AGRONEGÓCIOS;Educação Presencial;2105401;ITAPECURU MIRIM;MA;28;20;42,8350;3,2529;31,8300;0,6714;1,3167;2;;;
2016;338;PONTIFÍCIA UNIVERSIDADE CATÓLICA DE MINAS GERAIS;PUC MINAS;Universidade;Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Fundação;1214846;55;BIOMEDICINA;Educação Presencial;3106705;BETIM;MG;13;13;56,9923;3,3521;43,4154;2,5504;2,7509;3;;;
2016;71;UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE;UERN;Universidade;Pessoa Jurídica de Direito Público - Estadual;1215159;3501;EDUCAÇÃO FÍSICA (BACHARELADO);Educação Presencial;2408003;MOSSORÓ;RN;17;16;44,1375;2,7200;42,8250;2,3322;2,4292;3;;;
2016;704;FACULDADE DE CIÊNCIAS AGRÁRIAS DE ARARIPINA;FACIAGRA;Faculdade ;Pessoa Jurídica de Direito Público - Municipal;1216373;92;TECNOLOGIA EM GESTÃO AMBIENTAL;Educação Presencial;2601102;ARARIPINA;PE;17;14;42,4786;2,3326;38,3571;1,3814;1,6192;2;;;
2016;56;UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO;UNESP;Universidade;Pessoa Jurídica de Direito Público - Estadual;1257438;3501;EDUCAÇÃO FÍSICA (BACHARELADO);Educação Presencial;3541406;PRESIDENTE PRUDENTE;SP;46;35;43,0286;2,5378;48,8971;3,2574;3,0775;4;;;
2016;385;UNIVERSIDADE SALVADOR;UNIFACS;Universidade;Pessoa Jurídica de Direito Privado - Com fins lucrativos - Sociedade Civil;1258705;19;FARMÁCIA;Educação Presencial;2927408;SALVADOR;BA;11;9;49,0111;2,7993;54,9444;2,9775;2,9329;3;;;
2016;385;UNIVERSIDADE SALVADOR;UNIFACS;Universidade;Pessoa Jurídica de Direito Privado - Com fins lucrativos - Sociedade Civil;1258706;38;SERVIÇO SOCIAL;Educação Presencial;2927408;SALVADOR;BA;31;29;35,0483;1,6122;42,8138;1,7305;1,7010;2;;;
2016;385;UNIVERSIDADE SALVADOR;UNIFACS;Universidade;Pessoa Jurídica de Direito Privado - Com fins lucrativos - Sociedade Civil;1258710;55;BIOMEDICINA;Educação Presencial;2927408;SALVADOR;BA;23;19;47,8789;2,0626;41,4789;2,2635;2,2133;3;;;
2016;1060;CENTRO UNIVERSITÁRIO DO INSTITUTO DE EDUCAÇÃO SUPERIOR DE BRASÍLIA - IESB;IESB;Centro Universitário;Privada com fins lucrativos;1258720;3501;EDUCAÇÃO FÍSICA (BACHARELADO);Educação Presencial;5300108;BRASÍLIA;DF;10;10;40,6800;2,1520;41,6300;2,1502;2,1506;3;;;
2016;1418;CENTRO UNIVERSITÁRIO TOLEDO;UNITOLEDO;Centro Universitário;Privada com fins lucrativos;1258746;55;BIOMEDICINA;Educação Presencial;3502804;ARAÇATUBA;SP;22;21;45,9905;1,7953;40,7952;2,1623;2,0705;3;;;
2016;322;UNIVERSIDADE PAULISTA;UNIP;Universidade;Privada sem fins lucrativos;1258824;55;BIOMEDICINA;Educação Presencial;3547304;SANTANA DE PARNAÍBA;SP;4;4;49,3750;2,2743;47,8250;3,2037;2,9713;4;;;
2016;322;UNIVERSIDADE PAULISTA;UNIP;Universidade;Privada sem fins lucrativos;1258827;69;TECNOLOGIA EM RADIOLOGIA;Educação Presencial;3549904;SÃO JOSÉ DOS CAMPOS;SP;3;3;59,7333;5,0000;53,3667;3,9863;4,2397;5;;;
2016;322;UNIVERSIDADE PAULISTA;UNIP;Universidade;Privada sem fins lucrativos;1258831;3501;EDUCAÇÃO FÍSICA (BACHARELADO);Educação Presencial;3525904;JUNDIAÍ;SP;9;9;39,0222;1,8797;39,9889;1,9001;1,8950;2;;;
2016;322;UNIVERSIDADE PAULISTA;UNIP;Universidade;Privada sem fins lucrativos;1258832;3501;EDUCAÇÃO FÍSICA (BACHARELADO);Educação Presencial;1302603;MANAUS;AM;21;13;32,5769;0,8209;33,6846;0,9396;0,9099;1;;;
2016;322;UNIVERSIDADE PAULISTA;UNIP;Universidade;Privada sem fins lucrativos;1258859;95;TECNOLOGIA EM ESTÉTICA E COSMÉTICA;Educação Presencial;5208707;GOIÂNIA;GO;20;19;41,2737;3,3235;47,3947;2,5599;2,7508;3;;;
2016;322;UNIVERSIDADE PAULISTA;UNIP;Universidade;Privada sem fins lucrativos;1258867;38;SERVIÇO SOCIAL;Educação Presencial;3547304;SANTANA DE PARNAÍBA;SP;23;21;41,7524;2,5481;52,9857;2,7449;2,6957;3;;;
2016;322;UNIVERSIDADE PAULISTA;UNIP;Universidade;Privada sem fins lucrativos;1258868;38;SERVIÇO SOCIAL;Educação Presencial;3509502;CAMPINAS;SP;31;29;41,4897;2,5115;50,7379;2,5207;2,5184;3;;;
2016;322;UNIVERSIDADE PAULISTA;UNIP;Universidade;Privada sem fins lucrativos;1258873;55;BIOMEDICINA;Educação Presencial;3549706;SÃO JOSÉ DO RIO PARDO;SP;9;9;48,3556;2,1300;42,0556;2,3490;2,2942;3;;;
2016;746;UNIVERSIDADE REGIONAL DO CARIRI;URCA;Universidade;Pessoa Jurídica de Direito Público - Estadual;1258919;23;ENFERMAGEM;Educação Presencial;2305506;IGUATU;CE;54;53;47,0151;2,8663;47,9906;3,1782;3,1002;4;;;
2016;1895;CENTRO UNIVERSITÁRIO CHRISTUS;UNICHRISTUS;Centro Universitário;Privada com fins lucrativos;1258976;55;BIOMEDICINA;Educação Presencial;2304400;FORTALEZA;CE;4;4;52,7250;2,7483;59,9500;5,0000;4,4371;5;;;
2016;1205;FACULDADE EDUCACIONAL DA LAPA;FAEL;Faculdade ;Pessoa Jurídica de Direito Privado - Com fins lucrativos - Sociedade Civil;1259896;92;TECNOLOGIA EM GESTÃO AMBIENTAL;Educação a Distância;4113205;LAPA;PR;95;91;37,0407;1,5789;38,6483;1,4326;1,4692;2;;;
2016;3797;FACULDADE GUAIRACÁ;FAG;Faculdade ;Privada com fins lucrativos;1260283;95;TECNOLOGIA EM ESTÉTICA E COSMÉTICA;Educação Presencial;4109401;GUARAPUAVA;PR;19;19;40,5684;3,1583;38,3158;0,9736;1,5198;2;;;
2016;4169;FACULDADE NOSSA CIDADE;FNC;Faculdade ;Privada com fins lucrativos;1260836;3501;EDUCAÇÃO FÍSICA (BACHARELADO);Educação Presencial;3510609;CARAPICUÍBA;SP;68;57;40,6386;2,1452;40,0070;1,9029;1,9635;3;;;
2016;355;UNIVERSIDADE TUIUTI DO PARANÁ;UTP;Universidade;Privada com fins lucrativos;1261751;69;TECNOLOGIA EM RADIOLOGIA;Educação Presencial;4106902;CURITIBA;PR;28;27;41,0778;2,6532;45,1185;2,5530;2,5780;3;;;
2016;1396;Centro Universitário Dinâmica das Cataratas;UDC;Centro Universitário;Privada com fins lucrativos;1264098;95;TECNOLOGIA EM ESTÉTICA E COSMÉTICA;Educação Presencial;4108304;FOZ DO IGUAÇU;PR;34;31;29,4645;0,5572;37,7935;0,8824;0,8011;1;;;
2016;4358;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO SUL DE MINAS GERAIS;IF SUL DE MINAS;Instituto Federal de Educação, Ciência e Tecnologia;Pessoa Jurídica de Direito Público - Federal;1266647;92;TECNOLOGIA EM GESTÃO AMBIENTAL;Educação Presencial;3151800;POÇOS DE CALDAS;MG;20;18;51,2222;3,5446;52,3444;3,8407;3,7666;4;;;
2016;417;UNIVERSIDADE CIDADE DE SÃO PAULO;UNICID;Universidade;Privada com fins lucrativos;1266730;92;TECNOLOGIA EM GESTÃO AMBIENTAL;Educação a Distância;3550308;SÃO PAULO;SP;42;37;38,2919;1,7523;39,3892;1,5629;1,6102;2;;;
2016;692;FACULDADE DE CIÊNCIAS APLICADAS E SOCIAIS DE PETROLINA;FACAPE;Faculdade ;Pessoa Jurídica de Direito Público - Municipal;1267239;38;SERVIÇO SOCIAL;Educação Presencial;2611101;PETROLINA;PE;17;17;44,2941;2,9030;61,5471;3,5986;3,4247;4;;;
2016;953;UNIVERSIDADE METROPOLITANA DE SANTOS;UNIMES;Universidade;Privada sem fins lucrativos;1268517;92;TECNOLOGIA EM GESTÃO AMBIENTAL;Educação a Distância;3548500;SANTOS;SP;108;15;47,1667;2,9824;41,3467;1,9070;2,1759;3;;;
2016;143;UNIVERSIDADE DE UBERABA;UNIUBE;Universidade;Privada sem fins lucrativos;1268540;90;TECNOLOGIA EM AGRONEGÓCIOS;Educação Presencial;3170107;UBERABA;MG;18;13;33,7462;1,7038;36,8769;1,5963;1,6231;2;;;
2016;2835;CENTRO UNIVERSITÁRIO MAURÍCIO DE NASSAU;UNINASSAU;Centro Universitário;Privada com fins lucrativos;1276208;95;TECNOLOGIA EM ESTÉTICA E COSMÉTICA;Educação Presencial;2611606;RECIFE;PE;19;16;35,6688;2,0106;48,7562;2,7978;2,6010;3;;;
2016;409;UNIVERSIDADE DE PERNAMBUCO;UPE;Universidade;Pessoa Jurídica de Direito Público - Estadual;1276879;38;SERVIÇO SOCIAL;Educação Presencial;2610004;PALMARES;PE;23;22;45,3318;3,0478;59,7091;3,4153;3,3235;4;;;
2016;718;UNIVERSIDADE POTIGUAR;UNP;Universidade;Pessoa Jurídica de Direito Privado - Com fins lucrativos - Sociedade Civil;1278869;69;TECNOLOGIA EM RADIOLOGIA;Educação Presencial;2408102;NATAL;RN;47;42;41,6262;2,7222;50,2476;3,4443;3,2638;4;;;
2016;349;CENTRO UNIVERSITÁRIO DE BELO HORIZONTE;UNI-BH;Centro Universitário;Privada com fins lucrativos;1279015;55;BIOMEDICINA;Educação Presencial;3106200;BELO HORIZONTE;MG;1;1;;;;;;SC;;;
2016;349;CENTRO UNIVERSITÁRIO DE BELO HORIZONTE;UNI-BH;Centro Universitário;Privada com fins lucrativos;1279020;95;TECNOLOGIA EM ESTÉTICA E COSMÉTICA;Educação Presencial;3106200;BELO HORIZONTE;MG;50;50;40,6060;3,1671;48,5620;2,7639;2,8647;3;;;
2016;20;UNIVERSIDADE DE PASSO FUNDO;UPF;Universidade;Privada sem fins lucrativos;1279396;90;TECNOLOGIA EM AGRONEGÓCIOS;Educação Presencial;4313706;PALMEIRA DAS MISSÕES;RS;3;3;27,8667;0,7016;46,5667;3,3720;2,7044;3;;;
2016;449;UNIVERSIDADE LUTERANA DO BRASIL;ULBRA;Universidade;Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Fundação;1279840;3501;EDUCAÇÃO FÍSICA (BACHARELADO);Educação Presencial;4303004;CACHOEIRA DO SUL;RS;16;13;48,2615;3,3975;43,0923;2,3730;2,6291;3;;;
2016;221;UNIVERSIDADE CRUZEIRO DO SUL;UNICSUL;Universidade;Pessoa Jurídica de Direito Privado - Com fins lucrativos - Sociedade Civil;1285859;92;TECNOLOGIA EM GESTÃO AMBIENTAL;Educação a Distância;3550308;SÃO PAULO;SP;37;32;41,5687;2,2065;42,9469;2,1884;2,1929;3;;;
2016;322;UNIVERSIDADE PAULISTA;UNIP;Universidade;Privada sem fins lucrativos;1286756;90;TECNOLOGIA EM AGRONEGÓCIOS;Educação a Distância;3550308;SÃO PAULO;SP;15;10;44,2800;3,4991;43,3700;2,7862;2,9644;4;;;
2016;322;UNIVERSIDADE PAULISTA;UNIP;Universidade;Privada sem fins lucrativos;1286786;91;TECNOLOGIA EM GESTÃO HOSPITALAR;Educação a Distância;3550308;SÃO PAULO;SP;17;16;38,1250;1,0901;42,7562;2,1446;1,8810;2;;;
2016;322;UNIVERSIDADE PAULISTA;UNIP;Universidade;Privada sem fins lucrativos;1286857;92;TECNOLOGIA EM GESTÃO AMBIENTAL;Educação a Distância;3550308;SÃO PAULO;SP;238;217;36,9521;1,5666;34,2576;0,6607;0,8871;1;;;
2016;1185;CENTRO UNIVERSITÁRIO JORGE AMADO;UNIJORGE;Centro Universitário;Privada com fins lucrativos;1287504;92;TECNOLOGIA EM GESTÃO AMBIENTAL;Educação a Distância;2927408;SALVADOR;BA;11;10;45,5400;2,7570;44,6700;2,4913;2,5578;3;;;
2016;568;UNIVERSIDADE ESTADUAL DO MARANHÃO;UEMA;Universidade;Pessoa Jurídica de Direito Público - Estadual;1287599;92;TECNOLOGIA EM GESTÃO AMBIENTAL;Educação Presencial;2100055;AÇAILÂNDIA;MA;49;27;41,9741;2,2627;38,9444;1,4847;1,6792;2;;;
2016;1396;Centro Universitário Dinâmica das Cataratas;UDC;Centro Universitário;Privada com fins lucrativos;1292721;69;TECNOLOGIA EM RADIOLOGIA;Educação Presencial;4108304;FOZ DO IGUAÇU;PR;13;13;37,1154;2,1548;40,9154;1,8225;1,9056;2;;;
2016;1185;CENTRO UNIVERSITÁRIO JORGE AMADO;UNIJORGE;Centro Universitário;Privada com fins lucrativos;1295074;38;SERVIÇO SOCIAL;Educação a Distância;2927408;SALVADOR;BA;2;2;41,0500;2,4501;49,9500;2,4422;2,4441;3;;;
2016;4020;FACULDADE DE TECNOLOGIA DE BOTUCATU;FATEC BT;Faculdade ;Pessoa Jurídica de Direito Público - Estadual;1295812;90;TECNOLOGIA EM AGRONEGÓCIOS;Educação Presencial;3507506;BOTUCATU;SP;23;18;36,8056;2,2252;42,3111;2,5921;2,5004;3;;;
2016;322;UNIVERSIDADE PAULISTA;UNIP;Universidade;Privada sem fins lucrativos;1295999;38;SERVIÇO SOCIAL;Educação Presencial;3550308;SÃO PAULO;SP;17;15;34,5333;1,5403;39,1067;1,3609;1,4057;2;;;
2016;496;UNIVERSIDADE DE FRANCA;UNIFRAN;Universidade;Privada com fins lucrativos;1296692;92;TECNOLOGIA EM GESTÃO AMBIENTAL;Educação a Distância;3516200;FRANCA;SP;86;75;37,3587;1,6229;38,6867;1,4394;1,4853;2;;;
2016;1270;CENTRO UNIVERSITÁRIO UNISEB;UNISEB;Centro Universitário;Privada com fins lucrativos;1300486;92;TECNOLOGIA EM GESTÃO AMBIENTAL;Educação a Distância;3543402;RIBEIRÃO PRETO;SP;56;48;39,8708;1,9712;44,5521;2,4706;2,3457;3;;;
2016;829;UNIVERSIDADE DO TOCANTINS;UNITINS;Universidade;Pessoa Jurídica de Direito Público - Estadual;1303776;90;TECNOLOGIA EM AGRONEGÓCIOS;Educação Presencial;1702554;AUGUSTINÓPOLIS;TO;10;9;26,9889;0,5520;33,9222;1,0548;0,9291;1;;;
2016;1042;UNIVERSIDADE POSITIVO;UP;Universidade;Privada com fins lucrativos;1308133;95;TECNOLOGIA EM ESTÉTICA E COSMÉTICA;Educação Presencial;4106902;CURITIBA;PR;14;14;42,9214;3,7095;50,5857;3,1175;3,2655;4;;;
2016;165;UNIVERSIDADE VEIGA DE ALMEIDA;UVA;Universidade;Privada com fins lucrativos;1313001;92;TECNOLOGIA EM GESTÃO AMBIENTAL;Educação a Distância;3304557;RIO DE JANEIRO;RJ;17;12;46,5917;2,9027;48,1500;3,1032;3,0531;4;;;
2016;829;UNIVERSIDADE DO TOCANTINS;UNITINS;Universidade;Pessoa Jurídica de Direito Público - Estadual;1313151;23;ENFERMAGEM;Educação Presencial;1702554;AUGUSTINÓPOLIS;TO;44;40;34,4500;1,1820;33,8150;1,1471;1,1558;2;;;
2016;494;UNIVERSIDADE DO SUL DE SANTA CATARINA;UNISUL;Universidade;Privada sem fins lucrativos;1315411;95;TECNOLOGIA EM ESTÉTICA E COSMÉTICA;Educação Presencial;4211900;PALHOÇA;SC;14;12;36,2667;2,1506;45,3333;2,1998;2,1875;3;;;
2016;3172;UNIVERSIDADE DO ESTADO DO AMAZONAS;UEA;Universidade;Pessoa Jurídica de Direito Público - Estadual;1315412;92;TECNOLOGIA EM GESTÃO AMBIENTAL;Educação Presencial;1303403;PARINTINS;AM;1;0;;;;;;SC;;;
2016;3172;UNIVERSIDADE DO ESTADO DO AMAZONAS;UEA;Universidade;Pessoa Jurídica de Direito Público - Estadual;1316076;92;TECNOLOGIA EM GESTÃO AMBIENTAL;Educação Presencial;1302900;MAUÉS;AM;39;36;43,4417;2,4661;35,9667;0,9611;1,3374;2;;;
2016;163;UNIVERSIDADE ESTÁCIO DE SÁ;UNESA;Universidade;Privada com fins lucrativos;1321349;23;ENFERMAGEM;Educação Presencial;3303906;PETRÓPOLIS;RJ;1;1;;;;;;SC;;;
2016;14890;FACULDADE PRAIA GRANDE;FPG;Faculdade ;Pessoa Jurídica de Direito Privado - Com fins lucrativos - Sociedade Mercantil ou Comercial;1322182;3501;EDUCAÇÃO FÍSICA (BACHARELADO);Educação Presencial;3541000;PRAIA GRANDE;SP;9;9;43,3889;2,5970;42,8889;2,3420;2,4057;3;;;
2016;513;UNIVERSIDADE VALE DO RIO DOCE;UNIVALE;Universidade;Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Fundação;1322573;90;TECNOLOGIA EM AGRONEGÓCIOS;Educação Presencial;3127701;GOVERNADOR VALADARES;MG;13;11;25,4273;0,2859;44,9818;3,0816;2,3827;3;;;
2016;456;CENTRO UNIVERSITÁRIO SANT´ANNA;UNISANT'ANNA;Centro Universitário;Privada sem fins lucrativos;1323258;55;BIOMEDICINA;Educação Presencial;3550308;SÃO PAULO;SP;5;0;;;;;;SC;;;
2016;456;CENTRO UNIVERSITÁRIO SANT´ANNA;UNISANT'ANNA;Centro Universitário;Privada sem fins lucrativos;1323265;28;NUTRIÇÃO;Educação Presencial;3550308;SÃO PAULO;SP;18;0;;;;;;SC;;;
2016;1042;UNIVERSIDADE POSITIVO;UP;Universidade;Privada com fins lucrativos;1331015;92;TECNOLOGIA EM GESTÃO AMBIENTAL;Educação Presencial;4106902;CURITIBA;PR;15;11;55,7636;4,1741;48,1636;3,1056;3,3727;4;;;
2016;1656;INSTITUTO DE ENSINO SUPERIOR DE TERESINA;IEST;Faculdade ;Privada sem fins lucrativos;1331810;3501;EDUCAÇÃO FÍSICA (BACHARELADO);Educação Presencial;2211001;TERESINA;PI;14;0;;;;;;SC;;;
2016;316;UNIVERSIDADE NOVE DE JULHO;UNINOVE;Universidade;Privada sem fins lucrativos;1349262;92;TECNOLOGIA EM GESTÃO AMBIENTAL;Educação a Distância;3550308;SÃO PAULO;SP;21;20;41,0900;2,1402;40,5750;1,7714;1,8636;2;;;
2016;15032;UNIVERSIDADE ALTO VALE DO RIO DO PEIXE;UNIARP;Universidade;Privada sem fins lucrativos;1353712;95;TECNOLOGIA EM ESTÉTICA E COSMÉTICA;Educação Presencial;4203006;CAÇADOR;SC;27;26;34,4654;1,7287;35,9038;0,5522;0,8463;1;;;
2016;4858;ESCOLA SUPERIOR DE SAÚDE DE ARCOVERDE;ESSA;Faculdade ;Pessoa Jurídica de Direito Público - Municipal;1353996;3501;EDUCAÇÃO FÍSICA (BACHARELADO);Educação Presencial;2601201;ARCOVERDE;PE;40;35;40,7057;2,1562;37,8629;1,5762;1,7212;2;;;
2016;621;CENTRO UNIVERSITÁRIO CESMAC;CESMAC;Centro Universitário;Privada sem fins lucrativos;2500005;38;SERVIÇO SOCIAL;Educação Presencial;2704302;MACEIÓ;AL;27;26;31,0615;1,0556;45,4346;1,9919;1,7578;2;;;
2016;17224;Faculdade Cesmac do Sertão;CESMAC Sertão;Faculdade ;Privada sem fins lucrativos;2500022;23;ENFERMAGEM;Educação Presencial;2706307;PALMEIRA DOS ÍNDIOS;AL;85;84;34,5036;1,1892;36,6821;1,5579;1,4657;2;;;
2016;494;UNIVERSIDADE DO SUL DE SANTA CATARINA;UNISUL;Universidade;Privada sem fins lucrativos;2500102;6;ODONTOLOGIA;Educação Presencial;4211900;PALHOÇA;SC;6;6;38,7167;1,0370;57,9833;2,5036;2,1369;3;;;
2016;398;UNIVERSIDADE TIRADENTES;UNIT;Universidade;Privada com fins lucrativos;5000001;12;MEDICINA;Educação Presencial;2800308;ARACAJU;SE;54;53;61,0170;2,9873;68,3000;2,7194;2,7864;3;;;
2016;1805;FACULDADE DOS GUARARAPES;FG;Faculdade ;Pessoa Jurídica de Direito Privado - Com fins lucrativos - Sociedade Civil;5000010;23;ENFERMAGEM;Educação Presencial;2607901;JABOATÃO DOS GUARARAPES;PE;121;116;37,0224;1,5268;35,5474;1,3953;1,4282;2;;;
2016;1131;FACULDADE SANTO AGOSTINHO;FSA;Faculdade ;Privada com fins lucrativos;5000011;3501;EDUCAÇÃO FÍSICA (BACHARELADO);Educação Presencial;2211001;TERESINA;PI;40;37;37,5892;1,6443;41,1973;2,0842;1,9742;3;;;
2016;1721;FACULDADE DE VIÇOSA;FDV;Faculdade ;Privada com fins lucrativos;5000012;3501;EDUCAÇÃO FÍSICA (BACHARELADO);Educação Presencial;3171303;VIÇOSA;MG;18;17;40,3529;2,0983;41,0824;2,0667;2,0746;3;;;
2016;1459;FACULDADE DE CIÊNCIAS HUMANAS E SOCIAIS;FUCAMP;Faculdade ;Privada sem fins lucrativos;5000023;17;AGRONOMIA;Educação Presencial;3143104;MONTE CARMELO;MG;66;63;40,9175;1,6733;49,5111;1,1064;1,2481;2;;;
2016;352;CENTRO UNIVERSITÁRIO DE JOÃO PESSOA;UNIPÊ;Centro Universitário;Privada sem fins lucrativos;5000026;3501;EDUCAÇÃO FÍSICA (BACHARELADO);Educação Presencial;2507507;JOÃO PESSOA;PB;120;110;40,2727;2,0851;46,3182;2,8645;2,6696;3;;;
2016;2944;FACULDADE DO SUL;FACSUL;Faculdade ;Pessoa Jurídica de Direito Privado - Com fins lucrativos - Sociedade Mercantil ou Comercial;5000029;23;ENFERMAGEM;Educação Presencial;2914802;ITABUNA;BA;113;107;37,2972;1,5637;41,9308;2,3099;2,1234;3;;;
2016;131;FACULDADE DE EDUCAÇÃO FÍSICA DE BARRA BONITA;FAEFI;Faculdade ;Privada sem fins lucrativos;5000030;3501;EDUCAÇÃO FÍSICA (BACHARELADO);Educação Presencial;3505302;BARRA BONITA;SP;20;20;40,2000;2,0732;38,2050;1,6283;1,7395;2;;;
2016;828;FACULDADE DE SÃO LOURENÇO;FASAMA;Faculdade ;Privada com fins lucrativos;5000033;38;SERVIÇO SOCIAL;Educação Presencial;3163706;SÃO LOURENÇO;MG;32;32;40,3688;2,3550;48,6688;2,3144;2,3245;3;;;
2016;2350;ESCOLA SUPERIOR MADRE CELESTE;ESMAC;Faculdade ;Privada com fins lucrativos;5000042;23;ENFERMAGEM;Educação Presencial;1500800;ANANINDEUA;PA;21;19;44,6316;2,5468;39,8421;2,0107;2,1447;3;;;
2016;1807;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;IFCE;Instituto Federal de Educação, Ciência e Tecnologia;Pessoa Jurídica de Direito Público - Federal;5000144;38;SERVIÇO SOCIAL;Educação Presencial;2305506;IGUATU;CE;68;68;51,1059;3,8539;71,2221;4,5634;4,3861;5;;;
2016;1807;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;IFCE;Instituto Federal de Educação, Ciência e Tecnologia;Pessoa Jurídica de Direito Público - Federal;5000145;90;TECNOLOGIA EM AGRONEGÓCIOS;Educação Presencial;2307601;LIMOEIRO DO NORTE;CE;3;2;41,9000;3,0935;33,7500;1,0232;1,5408;2;;;
2016;1807;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;IFCE;Instituto Federal de Educação, Ciência e Tecnologia;Pessoa Jurídica de Direito Público - Federal;5000147;28;NUTRIÇÃO;Educação Presencial;2307601;LIMOEIRO DO NORTE;CE;45;40;53,6675;3,7357;55,4575;3,1309;3,2821;4;;;
2016;1807;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;IFCE;Instituto Federal de Educação, Ciência e Tecnologia;Pessoa Jurídica de Direito Público - Federal;5000148;51;ZOOTECNIA;Educação Presencial;2304202;CRATO;CE;20;19;48,3842;3,2613;30,4789;1,0638;1,6132;2;;;
2016;1336;CENTRO UNIVERSITÁRIO ASSIS GURGACZ;FAG;Centro Universitário;Privada sem fins lucrativos;5000150;3501;EDUCAÇÃO FÍSICA (BACHARELADO);Educação Presencial;4104808;CASCAVEL;PR;80;73;43,0096;2,5347;40,4315;1,9676;2,1093;3;;;
2016;828;FACULDADE DE SÃO LOURENÇO;FASAMA;Faculdade ;Privada com fins lucrativos;5000173;23;ENFERMAGEM;Educação Presencial;3163706;SÃO LOURENÇO;MG;18;16;41,4938;2,1262;45,5313;2,8258;2,6509;3;;;
2016;1716;FACULDADE UNIÃO DAS AMÉRICAS;0;Faculdade ;Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Fundação;5000176;19;FARMÁCIA;Educação Presencial;4108304;FOZ DO IGUAÇU;PR;18;15;43,0867;1,9618;47,0400;1,9341;1,9410;2;;;
2016;2200;FACULDADE VALE DO GORUTUBA;FAVAG;Faculdade ;Privada com fins lucrativos;5000183;23;ENFERMAGEM;Educação Presencial;3145059;NOVA PORTEIRINHA;MG;21;16;44,4437;2,5216;32,8125;1,0035;1,3830;2;;;
2016;1359;FACULDADE CAPIXABA DE NOVA VENÉCIA;MULTIVIX NOVA VENÉCI;Faculdade ;Privada com fins lucrativos;5000191;23;ENFERMAGEM;Educação Presencial;3203908;NOVA VENÉCIA;ES;29;28;48,8393;3,1108;43,8429;2,5839;2,7156;3;;;
2016;2409;FACULDADE ASCES;ASCES;Centro Universitário;Privada sem fins lucrativos;5000194;38;SERVIÇO SOCIAL;Educação Presencial;2604106;CARUARU;PE;13;13;45,7000;3,0992;60,2769;3,4720;3,3788;4;;;
2016;727;FACULDADE DE FILOSOFIA, CIÊNCIAS E LETRAS DO ALTO SÃO FRANCISCO;FASF;Faculdade ;Privada sem fins lucrativos;5000195;19;FARMÁCIA;Educação Presencial;3138807;LUZ;MG;13;12;42,2917;1,8494;41,4583;1,1973;1,3604;2;;;
2016;1504;FACULDADE MAURÍCIO DE NASSAU DE MACEIÓ;0;Faculdade ;Privada sem fins lucrativos;5000196;19;FARMÁCIA;Educação Presencial;2704302;MACEIÓ;AL;114;110;35,8645;0,9409;41,6718;1,2255;1,1544;2;;;
